num_imputer__zip code (HigherEducationBySector),num_imputer__Latitude (HigherEducationBySector),num_imputer__Longitude (HigherEducationBySector),num_imputer__Distance to Philly (Latitude),num_imputer__Distance to Philly (Longitude),num_imputer__Distance to Pittsburgh (Latitude),num_imputer__Distance to Pittsburgh (Longitude),num_imputer__Distance to Allentown (Latitude),num_imputer__Distance to Allentown (Longitude),num_imputer__Distance to Reading (Latitude),num_imputer__Distance to Reading (Longitude),num_imputer__Distance to Erie (Latitude),num_imputer__Distance to Erie (Longitude),num_imputer__North,num_imputer__East,num_imputer__South,num_imputer__West,num_imputer__Central,cat_imputer__Institution,cat_imputer__Type (HigherEducationBySector),cat_imputer__County,cat_imputer__Address (HigherEducationBySector),cat_imputer__Sector and Type (HigherEducationBySector),cat_imputer__City (HigherEducationInstitutions),cat_imputer__State abbreviation (HD2024) (Cost)
19087.0,40.052956,-75.382302,0.100356000000005,-0.21768199999999638,-0.3857439999999954,4.614898000000011,-0.5493439999999978,0.089098000000007,-0.2840440000000015,0.5390980000000098,-2.076043999999996,4.702697999999998,0.0,1.0,1.0,0.0,0.0,350,1,20,18,4,136,0
17057.0,40.1975332,-76.7470173,0.2449332000000055,-1.5823972999999967,-0.2411667999999949,3.2501827000000105,-0.4047667999999973,-1.2756172999999933,-0.139466800000001,-0.8256172999999905,-1.9314667999999955,3.3379826999999977,0.0,1.0,0.0,0.0,1.0,245,0,19,181,8,136,0
19063.0,39.9084449,-75.3888041,-0.04415509999999756,-0.22418410000000222,-0.530255099999998,4.608395900000005,-0.6938551000000004,0.08259590000000117,-0.4285551000000041,0.532595900000004,-2.2205550999999986,4.696195899999992,0.0,1.0,1.0,0.0,0.0,269,1,20,185,4,136,0
16354.0,41.6287916,-79.6649761,1.6761916000000028,-4.500356100000005,1.1900916000000024,0.33222390000000246,1.0264916,-4.193576100000001,1.2917915999999963,-3.7435760999999985,-0.5002083999999982,0.4200238999999897,1.0,0.0,0.0,1.0,0.0,338,0,17,144,8,136,0
18640.0,41.3222834,-75.7906469,1.3696834000000067,-0.6260268999999994,0.8835834000000062,4.206553100000008,0.7199834000000038,-0.319246899999996,0.9852834000000001,0.13075310000000684,-0.8067165999999943,4.294353099999995,1.0,1.0,0.0,0.0,0.0,165,2,36,41,2,136,0
19103.0,39.9568372,-75.1720755,0.004237200000005714,-0.0074555000000060545,-0.4818627999999947,4.825124500000001,-0.6454627999999971,0.29932449999999733,-0.3801628000000008,0.7493245000000002,-2.1721627999999953,4.912924499999988,0.0,1.0,1.0,0.0,0.0,186,1,44,72,4,136,0
18018.0,40.6213192,-75.3822555,0.6687192000000053,-0.2176355000000001,0.18261920000000487,4.614944500000007,0.019019200000002456,0.08914450000000329,0.2843191999999988,0.5391445000000061,-1.5076807999999957,4.702744499999994,0.0,1.0,0.0,0.0,0.0,128,1,42,151,4,136,0
16353.0,40.50651532524079,-77.09257277668965,0.5539153293555881,-1.9279527788631068,0.06781533367067016,2.904627218857696,-0.09578466189844903,-1.6211727834827343,0.1695153425219571,-1.1711727858175927,-1.6224846532495238,2.992427211948879,1.0,0.0,0.0,1.0,0.0,210,2,24,200,7,136,0
16505.0,42.1071661,-80.1369863,2.154566100000004,-4.9723663000000045,1.6684661000000034,-0.13978629999999725,1.504866100000001,-4.665586300000001,1.7701660999999973,-4.215586299999998,-0.021833899999997186,-0.05198630000001003,1.0,0.0,0.0,1.0,0.0,92,1,22,90,1,136,0
16407.0,40.50651532536368,-77.09257277647058,0.5539153294924715,-1.9279527786190833,0.06781533382222715,2.904627219127878,-0.09578466173182498,-1.621172783185692,0.1695153427036118,-1.1711727854937557,-1.6224846530534887,2.9924272122983524,1.0,0.0,0.0,1.0,0.0,195,2,22,200,7,136,0
