num_imputer__zip code (HigherEducationBySector),num_imputer__Distance to Allentown (Longitude),num_imputer__Distance to Reading (Longitude),num_imputer__Distance to Erie (Longitude),num_imputer__North,num_imputer__East,num_imputer__South,num_imputer__West,num_imputer__Central,cat_imputer__Institution,cat_imputer__Type (HigherEducationBySector),cat_imputer__County,cat_imputer__Address (HigherEducationBySector),cat_imputer__Sector and Type (HigherEducationBySector),cat_imputer__City (HigherEducationInstitutions)
19038.0,0.3062849000000085,0.7562849000000114,4.9198849,0.0,1.0,1.0,0.0,0.0,8,1,41,134,4,136
18372.0,0.144573230000006,0.5945732300000088,4.758173229999997,0.0,1.0,0.0,0.0,1.0,192,0,40,91,0,136
16922.0,-1.6211727645531138,-1.1711727651803425,2.9924272342196367,1.0,0.0,0.0,0.0,1.0,199,2,45,200,7,136
19114.0,0.48320300000000316,0.933203000000006,5.096802999999994,0.0,1.0,1.0,0.0,0.0,118,1,44,194,4,136
18509.0,-0.1872757000000007,0.26272430000000213,4.42632429999999,1.0,1.0,0.0,0.0,0.0,140,1,31,143,4,136
15834.0,-1.6211727705379957,-1.171172771705118,2.992427227178407,1.0,0.0,0.0,0.0,1.0,194,2,10,200,7,136
19390.0,-0.4003729499999906,0.04962705000001222,4.21322705,0.0,1.0,1.0,0.0,0.0,74,2,12,99,2,136
16148.0,-4.978024599999998,-4.528024599999995,-0.36442460000000665,1.0,0.0,0.0,1.0,0.0,26,2,39,112,2,136
15132.0,-4.354190000000003,-3.90419,0.25940999999998837,0.0,0.0,1.0,1.0,0.0,244,0,1,125,8,136
19122.0,0.3151172000000031,0.7651172000000059,4.928717199999994,0.0,1.0,1.0,0.0,0.0,317,1,44,69,9,136
16127.0,-4.607348599999995,-4.157348599999992,0.006251399999996465,1.0,0.0,0.0,1.0,0.0,101,1,39,12,4,136
17603.0,-0.8469242999999977,-0.3969242999999949,3.7666756999999933,0.0,1.0,1.0,0.0,0.0,95,1,32,164,4,136
17603.0,-0.8370922999999948,-0.38709229999999195,3.7765076999999962,0.0,1.0,1.0,0.0,0.0,264,1,32,82,4,136
18634.0,-0.5195870000000014,-0.06958699999999851,4.09401299999999,1.0,1.0,0.0,0.0,0.0,171,1,36,150,1,136
15632.0,-4.144688000000002,-3.6946879999999993,0.4689119999999889,0.0,0.0,1.0,1.0,0.0,364,2,55,167,2,136
18018.0,0.08989800000000514,0.539898000000008,4.703497999999996,0.0,1.0,0.0,0.0,0.0,188,1,42,36,4,136
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,2,3,4,200,11,100
16619.09839080634,-1.6211727820189772,-1.17117278422179,2.992427213670993,1.0,0.0,0.0,1.0,0.0,4,3,17,200,11,73
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,5,3,4,200,11,100
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,6,3,41,200,11,57
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,8,3,41,200,11,42
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,9,3,44,200,11,94
17305.630277783526,-1.6211727494329882,-1.1711727486962467,2.992427252008504,0.0,1.0,0.0,0.0,1.0,11,3,16,200,11,9
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,12,3,41,200,11,13
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,13,3,41,200,11,14
16994.33833645146,-1.6211727615960694,-1.1711727619565497,2.9924272376986014,0.0,0.0,0.0,0.0,1.0,14,3,50,200,11,66
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,17,3,7,200,11,12
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,18,3,7,200,11,89
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,19,3,7,200,11,93
16560.860510635768,-1.6211727784187602,-1.1711727802968053,2.9924272179066556,0.0,0.0,0.0,1.0,1.0,27,3,8,200,11,15
17401.596793194534,-1.6211727740923862,-1.1711727755801444,2.9924272229966533,0.0,0.0,1.0,1.0,0.0,29,3,1,200,11,96
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,41,3,20,200,11,99
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,42,3,7,200,11,61
17401.596793194534,-1.6211727740923862,-1.1711727755801444,2.9924272229966533,0.0,0.0,1.0,1.0,0.0,43,3,53,200,11,16
17401.596793194534,-1.6211727740923862,-1.1711727755801444,2.9924272229966533,0.0,0.0,1.0,1.0,0.0,45,3,1,200,11,96
17401.596793194534,-1.6211727740923862,-1.1711727755801444,2.9924272229966533,0.0,0.0,1.0,1.0,0.0,46,3,1,200,11,96
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,47,3,12,200,11,92
17305.630277783526,-1.6211727494329882,-1.1711727486962467,2.992427252008504,0.0,1.0,0.0,0.0,1.0,48,3,35,200,11,1
17582.70148263101,-1.621172757296506,-1.1711727572691206,2.992427242757058,0.0,0.0,1.0,0.0,1.0,49,3,18,200,11,114
17401.596793194534,-1.6211727740923862,-1.1711727755801444,2.9924272229966533,0.0,0.0,1.0,1.0,0.0,50,3,1,200,11,96
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,51,3,44,200,11,94
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,52,3,20,200,11,22
17149.223656815317,-1.6211727741191968,-1.1711727756093762,2.992427222965114,0.0,0.0,1.0,1.0,1.0,53,3,9,200,11,56
16619.09839080634,-1.6211727820189772,-1.17117278422179,2.992427213670993,1.0,0.0,0.0,1.0,0.0,54,3,13,200,11,23
16619.09839080634,-1.6211727820189772,-1.17117278422179,2.992427213670993,1.0,0.0,0.0,1.0,0.0,55,3,51,200,11,91
17363.8681579541,-1.621172753033207,-1.1711727526212314,2.992427247772838,1.0,1.0,0.0,0.0,0.0,57,3,31,200,11,24
17401.596793194534,-1.6211727740923862,-1.1711727755801444,2.9924272229966533,0.0,0.0,1.0,1.0,0.0,62,3,1,200,11,96
16813.23364701498,-1.6211727783919496,-1.1711727802675753,2.9924272179381948,0.0,0.0,0.0,1.0,0.0,64,3,3,200,11,80
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,66,3,44,200,11,94
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,68,3,44,200,11,94
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,77,3,20,200,11,75
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,79,3,7,200,11,30
17305.630277783526,-1.6211727494329882,-1.1711727486962467,2.992427252008504,0.0,1.0,0.0,0.0,1.0,69,3,35,200,11,19
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,70,3,44,200,11,94
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,71,3,41,200,11,39
17582.70148263101,-1.621172757296506,-1.1711727572691206,2.992427242757058,0.0,0.0,1.0,0.0,1.0,80,3,18,200,11,18
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,81,3,44,200,11,94
17401.596793194534,-1.6211727740923862,-1.1711727755801444,2.9924272229966533,0.0,0.0,1.0,1.0,0.0,82,3,1,200,11,96
17305.630277783526,-1.6211727494329882,-1.1711727486962467,2.992427252008504,0.0,1.0,0.0,0.0,1.0,83,3,40,200,11,33
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,86,3,32,200,11,60
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,87,3,20,200,11,113
16619.09839080634,-1.6211727820189772,-1.17117278422179,2.992427213670993,1.0,0.0,0.0,1.0,0.0,88,3,22,200,11,35
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,90,3,32,200,11,36
17893.99342396308,-1.6211727451334248,-1.1711727440088175,2.992427257066959,0.0,1.0,1.0,0.0,1.0,93,3,34,200,11,85
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,95,3,32,200,11,60
16560.860510635768,-1.6211727784187602,-1.1711727802968053,2.9924272179066556,0.0,0.0,0.0,1.0,1.0,94,3,8,200,11,15
16813.23364701498,-1.6211727783919496,-1.1711727802675753,2.9924272179381948,0.0,0.0,0.0,1.0,0.0,94,3,3,200,11,80
16619.09839080634,-1.6211727820189772,-1.17117278422179,2.992427213670993,1.0,0.0,0.0,1.0,0.0,96,3,22,200,11,38
17363.8681579541,-1.621172753033207,-1.1711727526212314,2.992427247772838,1.0,1.0,0.0,0.0,0.0,97,3,31,200,11,105
16813.23364701498,-1.6211727783919496,-1.1711727802675753,2.9924272179381948,0.0,0.0,0.0,1.0,0.0,98,3,3,200,11,7
17582.70148263101,-1.621172757296506,-1.1711727572691206,2.992427242757058,0.0,0.0,1.0,0.0,1.0,99,3,0,200,11,41
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,100,3,41,200,11,76
16619.09839080634,-1.6211727820189772,-1.17117278422179,2.992427213670993,1.0,0.0,0.0,1.0,0.0,101,3,39,200,11,46
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,102,3,41,200,11,47
17305.630277783526,-1.6211727494329882,-1.1711727486962467,2.992427252008504,0.0,1.0,0.0,0.0,1.0,110,3,19,200,11,48
17582.70148263101,-1.621172757296506,-1.1711727572691206,2.992427242757058,0.0,0.0,1.0,0.0,1.0,111,3,0,200,11,41
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,112,3,32,200,11,60
17893.99342396308,-1.6211727451334248,-1.1711727440088175,2.992427257066959,0.0,1.0,1.0,0.0,1.0,113,3,34,200,11,63
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,114,3,56,200,11,134
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,115,3,41,200,11,14
17305.630277783526,-1.6211727494329882,-1.1711727486962467,2.992427252008504,0.0,1.0,0.0,0.0,1.0,116,3,19,200,11,48
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,117,3,20,200,11,49
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,118,3,44,200,11,94
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,119,3,44,200,11,94
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,120,3,12,200,11,53
16560.860510635768,-1.6211727784187602,-1.1711727802968053,2.9924272179066556,0.0,0.0,0.0,1.0,1.0,121,3,28,200,11,54
16560.860510635768,-1.6211727784187602,-1.1711727802968053,2.9924272179066556,0.0,0.0,0.0,1.0,1.0,122,3,2,200,11,40
16366.725254427129,-1.6211727820457806,-1.171172784251013,2.9924272136394627,1.0,0.0,0.0,1.0,1.0,123,3,29,200,11,98
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,127,3,44,200,11,94
17558.00341416274,-1.6211727494061776,-1.1711727486670185,2.9924272520400397,0.0,1.0,0.0,0.0,0.0,128,3,42,200,11,8
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,130,3,32,200,11,79
17305.630277783526,-1.6211727494329882,-1.1711727486962467,2.992427252008504,0.0,1.0,0.0,0.0,1.0,130,3,19,200,11,48
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,130,3,41,200,11,10
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,130,3,44,200,11,94
17363.8681579541,-1.621172753033207,-1.1711727526212314,2.992427247772838,1.0,1.0,0.0,0.0,0.0,131,3,31,200,11,105
17582.70148263101,-1.621172757296506,-1.1711727572691206,2.992427242757058,0.0,0.0,1.0,0.0,1.0,134,3,27,200,11,52
17363.8681579541,-1.621172753033207,-1.1711727526212314,2.992427247772838,1.0,1.0,0.0,0.0,0.0,135,3,31,200,11,59
17363.8681579541,-1.621172753033207,-1.1711727526212314,2.992427247772838,1.0,1.0,0.0,0.0,0.0,136,3,36,200,11,130
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,137,3,4,200,11,58
17401.596793194534,-1.6211727740923862,-1.1711727755801444,2.9924272229966533,0.0,0.0,1.0,1.0,0.0,138,3,1,200,11,96
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,139,3,44,200,11,94
17363.8681579541,-1.621172753033207,-1.1711727526212314,2.992427247772838,1.0,1.0,0.0,0.0,0.0,140,3,31,200,11,105
17558.00341416274,-1.6211727494061776,-1.1711727486670185,2.9924272520400397,0.0,1.0,0.0,0.0,0.0,141,3,42,200,11,34
16619.09839080634,-1.6211727820189772,-1.17117278422179,2.992427213670993,1.0,0.0,0.0,1.0,0.0,142,3,22,200,11,38
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,145,3,32,200,11,60
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,146,3,32,200,11,60
17893.99342396308,-1.6211727451334248,-1.1711727440088175,2.992427257066959,0.0,1.0,1.0,0.0,1.0,147,3,34,200,11,5
17305.630277783526,-1.6211727494329882,-1.1711727486962467,2.992427252008504,0.0,1.0,0.0,0.0,1.0,150,3,35,200,11,103
17558.00341416274,-1.6211727494061776,-1.1711727486670185,2.9924272520400397,0.0,1.0,0.0,0.0,0.0,152,3,42,200,11,8
17305.630277783526,-1.6211727494329882,-1.1711727486962467,2.992427252008504,0.0,1.0,0.0,0.0,1.0,153,3,40,200,11,118
17305.630277783526,-1.6211727494329882,-1.1711727486962467,2.992427252008504,0.0,1.0,0.0,0.0,1.0,153,3,35,200,11,1
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,158,3,12,200,11,67
16800.203080242816,-1.621172765223097,-1.1711727659107662,2.9924272334313997,1.0,0.0,0.0,0.0,1.0,159,3,15,200,11,68
16560.860510635768,-1.6211727784187602,-1.1711727802968053,2.9924272179066556,0.0,0.0,0.0,1.0,1.0,160,3,14,200,11,25
17363.8681579541,-1.621172753033207,-1.1711727526212314,2.992427247772838,1.0,1.0,0.0,0.0,0.0,170,3,36,200,11,86
17111.495021574887,-1.6211727530600175,-1.1711727526504596,2.9924272477413023,1.0,1.0,0.0,0.0,1.0,172,3,37,200,11,131
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,174,3,41,200,11,55
17111.495021574887,-1.6211727530600175,-1.1711727526504596,2.9924272477413023,1.0,1.0,0.0,0.0,1.0,175,3,49,200,11,71
17363.8681579541,-1.621172753033207,-1.1711727526212314,2.992427247772838,1.0,1.0,0.0,0.0,0.0,176,3,31,200,11,105
16619.09839080634,-1.6211727820189772,-1.17117278422179,2.992427213670993,1.0,0.0,0.0,1.0,0.0,177,3,22,200,11,38
17582.70148263101,-1.621172757296506,-1.1711727572691206,2.992427242757058,0.0,0.0,1.0,0.0,1.0,178,3,18,200,11,74
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,179,3,32,200,11,79
17363.8681579541,-1.621172753033207,-1.1711727526212314,2.992427247772838,1.0,1.0,0.0,0.0,0.0,180,3,36,200,11,29
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,181,3,44,200,11,94
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,183,3,41,200,11,10
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,184,3,41,200,11,97
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,186,3,44,200,11,94
17558.00341416274,-1.6211727494061776,-1.1711727486670185,2.9924272520400397,0.0,1.0,0.0,0.0,0.0,187,3,42,200,11,8
17149.223656815317,-1.6211727741191968,-1.1711727756093762,2.992427222965114,0.0,0.0,1.0,1.0,1.0,189,3,9,200,11,28
17305.630277783526,-1.6211727494329882,-1.1711727486962467,2.992427252008504,0.0,1.0,0.0,0.0,1.0,190,3,35,200,11,1
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,211,3,20,200,11,6
17558.00341416274,-1.6211727494061776,-1.1711727486670185,2.9924272520400397,0.0,1.0,0.0,0.0,0.0,213,3,42,200,11,8
17558.00341416274,-1.6211727494061776,-1.1711727486670185,2.9924272520400397,0.0,1.0,0.0,0.0,0.0,214,3,42,200,11,116
16560.860510635768,-1.6211727784187602,-1.1711727802968053,2.9924272179066556,0.0,0.0,0.0,1.0,1.0,217,3,8,200,11,27
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,218,3,44,200,11,94
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,219,3,44,200,11,94
17111.495021574887,-1.6211727530600175,-1.1711727526504596,2.9924272477413023,1.0,1.0,0.0,0.0,1.0,225,3,37,200,11,131
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,230,3,41,200,11,0
17149.223656815317,-1.6211727741191968,-1.1711727756093762,2.992427222965114,0.0,0.0,1.0,1.0,1.0,231,3,5,200,11,2
16813.23364701498,-1.6211727783919496,-1.1711727802675753,2.9924272179381948,0.0,0.0,0.0,1.0,0.0,232,3,3,200,11,80
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,233,3,4,200,11,100
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,234,3,20,200,11,75
17305.630277783526,-1.6211727494329882,-1.1711727486962467,2.992427252008504,0.0,1.0,0.0,0.0,1.0,235,3,19,200,11,51
16560.860510635768,-1.6211727784187602,-1.1711727802968053,2.9924272179066556,0.0,0.0,0.0,1.0,1.0,237,3,14,200,11,31
16619.09839080634,-1.6211727820189772,-1.17117278422179,2.992427213670993,1.0,0.0,0.0,1.0,0.0,240,3,22,200,11,38
17401.596793194534,-1.6211727740923862,-1.1711727755801444,2.9924272229966533,0.0,0.0,1.0,1.0,0.0,242,3,23,200,11,65
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,243,3,12,200,11,70
17401.596793194534,-1.6211727740923862,-1.1711727755801444,2.9924272229966533,0.0,0.0,1.0,1.0,0.0,244,3,1,200,11,72
17305.630277783526,-1.6211727494329882,-1.1711727486962467,2.992427252008504,0.0,1.0,0.0,0.0,1.0,245,3,19,200,11,78
17363.8681579541,-1.621172753033207,-1.1711727526212314,2.992427247772838,1.0,1.0,0.0,0.0,0.0,246,3,36,200,11,50
17305.630277783526,-1.6211727494329882,-1.1711727486962467,2.992427252008504,0.0,1.0,0.0,0.0,1.0,247,3,35,200,11,19
16994.33833645146,-1.6211727615960694,-1.1711727619565497,2.9924272376986014,0.0,0.0,0.0,0.0,1.0,248,3,11,200,11,120
17582.70148263101,-1.621172757296506,-1.1711727572691206,2.992427242757058,0.0,0.0,1.0,0.0,1.0,249,3,25,200,11,81
17401.596793194534,-1.6211727740923862,-1.1711727755801444,2.9924272229966533,0.0,0.0,1.0,1.0,0.0,250,3,55,200,11,87
17305.630277783526,-1.6211727494329882,-1.1711727486962467,2.992427252008504,0.0,1.0,0.0,0.0,1.0,251,3,46,200,11,104
16619.09839080634,-1.6211727820189772,-1.17117278422179,2.992427213670993,1.0,0.0,0.0,1.0,0.0,253,3,39,200,11,107
17582.70148263101,-1.621172757296506,-1.1711727572691206,2.992427242757058,0.0,0.0,1.0,0.0,1.0,254,3,18,200,11,18
17363.8681579541,-1.621172753033207,-1.1711727526212314,2.992427247772838,1.0,1.0,0.0,0.0,0.0,258,3,36,200,11,64
17363.8681579541,-1.621172753033207,-1.1711727526212314,2.992427247772838,1.0,1.0,0.0,0.0,0.0,259,3,31,200,11,32
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,260,3,56,200,11,134
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,263,3,32,200,11,60
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,265,3,32,200,11,60
17149.223656815317,-1.6211727741191968,-1.1711727756093762,2.992427222965114,0.0,0.0,1.0,1.0,1.0,267,3,9,200,11,56
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,268,3,20,200,11,75
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,274,3,44,200,11,94
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,275,3,44,200,11,94
17401.596793194534,-1.6211727740923862,-1.1711727755801444,2.9924272229966533,0.0,0.0,1.0,1.0,0.0,276,3,1,200,11,90
17401.596793194534,-1.6211727740923862,-1.1711727755801444,2.9924272229966533,0.0,0.0,1.0,1.0,0.0,277,3,1,200,11,96
17401.596793194534,-1.6211727740923862,-1.1711727755801444,2.9924272229966533,0.0,0.0,1.0,1.0,0.0,279,3,1,200,11,96
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,280,3,4,200,11,100
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,281,3,41,200,11,132
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,282,3,41,200,11,10
17401.596793194534,-1.6211727740923862,-1.1711727755801444,2.9924272229966533,0.0,0.0,1.0,1.0,0.0,283,3,1,200,11,96
17401.596793194534,-1.6211727740923862,-1.1711727755801444,2.9924272229966533,0.0,0.0,1.0,1.0,0.0,286,3,1,200,11,84
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,287,3,41,200,11,101
16619.09839080634,-1.6211727820189772,-1.17117278422179,2.992427213670993,1.0,0.0,0.0,1.0,0.0,289,3,52,200,11,102
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,290,3,41,200,11,133
17149.223656815317,-1.6211727741191968,-1.1711727756093762,2.992427222965114,0.0,0.0,1.0,1.0,1.0,292,3,9,200,11,69
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,293,3,44,200,11,94
17363.8681579541,-1.621172753033207,-1.1711727526212314,2.992427247772838,1.0,1.0,0.0,0.0,0.0,295,3,54,200,11,111
17401.596793194534,-1.6211727740923862,-1.1711727755801444,2.9924272229966533,0.0,0.0,1.0,1.0,0.0,297,3,55,200,11,62
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,299,3,44,200,11,37
17401.596793194534,-1.6211727740923862,-1.1711727755801444,2.9924272229966533,0.0,0.0,1.0,1.0,0.0,300,3,55,200,11,44
17582.70148263101,-1.621172757296506,-1.1711727572691206,2.992427242757058,0.0,0.0,1.0,0.0,1.0,301,3,18,200,11,108
16560.860510635768,-1.6211727784187602,-1.1711727802968053,2.9924272179066556,0.0,0.0,0.0,1.0,1.0,303,3,8,200,11,109
16813.23364701498,-1.6211727783919496,-1.1711727802675753,2.9924272179381948,0.0,0.0,0.0,1.0,0.0,307,3,3,200,11,80
17401.596793194534,-1.6211727740923862,-1.1711727755801444,2.9924272229966533,0.0,0.0,1.0,1.0,0.0,308,3,1,200,11,124
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,309,3,20,200,11,112
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,310,3,7,200,11,119
17401.596793194534,-1.6211727740923862,-1.1711727755801444,2.9924272229966533,0.0,0.0,1.0,1.0,0.0,311,3,1,200,11,124
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,312,3,44,200,11,94
17305.630277783526,-1.6211727494329882,-1.1711727486962467,2.992427252008504,0.0,1.0,0.0,0.0,1.0,313,3,35,200,11,1
16994.33833645146,-1.6211727615960694,-1.1711727619565497,2.9924272376986014,0.0,0.0,0.0,0.0,1.0,315,3,47,200,11,106
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,316,3,20,200,11,115
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,320,3,44,200,11,94
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,321,3,41,200,11,3
16619.09839080634,-1.6211727820189772,-1.17117278422179,2.992427213670993,1.0,0.0,0.0,1.0,0.0,322,3,39,200,11,45
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,323,3,44,200,11,94
16813.23364701498,-1.6211727783919496,-1.1711727802675753,2.9924272179381948,0.0,0.0,0.0,1.0,0.0,325,3,3,200,11,4
17582.70148263101,-1.621172757296506,-1.1711727572691206,2.992427242757058,0.0,0.0,1.0,0.0,1.0,326,3,0,200,11,41
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,327,3,44,200,11,94
18146.366560342292,-1.6211727451066125,-1.1711727439795876,2.992427257098498,0.0,1.0,1.0,0.0,0.0,328,3,44,200,11,94
17401.596793194534,-1.6211727740923862,-1.1711727755801444,2.9924272229966533,0.0,0.0,1.0,1.0,0.0,339,3,1,200,11,96
